titulo,artistas,album,url
Lodi (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=ep2Q7Ens8VI
Up Around The Bend (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=L_E0LtVpxco
Hey Tonight (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=QJV0ShyTnag
Keep On Chooglin' (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=THG0zjN0IwY
Born On The Bayou (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=ZTsImggmRFg
Don't Look Now / Door To Door (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=MeMGhH8vp74
Sweet Hitchhiker (Live),Creedence Clearwater Revival,Travelin' Band: Creedence Clearwater Revival,https://music.youtube.com/watch?v=xBRW92dt-Fw
Born On The Bayou (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=s77aTMaBifQ
Green River (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=X1Ch9zc1REk
It Came Out Of The Sky (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=EArmgD1bRtg
Door To Door (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=sW_jXyVI5L8
Travelin' Band (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=b9w-WWuDqwA
Fortunate Son (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=DZaQNaoOaxc
Commotion (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=fME4GyGwIl0
Lodi (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=u7bgmSXZSys
Bad Moon Rising (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=yjt2DdT6V9k
Proud Mary (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=zO8cJ5ZjwSE
Up Around The Bend (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=0aO4ddDpxug
"Hey, Tonight (Live)",Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=3celH7ahRXo
Sweet Hitchhiker (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=HtSp0peJ8Gg
John Fogerty Talks About Filmore West (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=2nnVYkI6qtM
Keep On Chooglin' (Live),Creedence Clearwater Revival,The Risin' Wind (Live 1971),https://music.youtube.com/watch?v=bmNlWCfHOjo
Pagan Baby,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=pTDWCeCtyL0
Sailor's Lament,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=eE4jzym0n60
Chameleon,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=xPKUAA4FYW4
Have You Ever Seen The Rain,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=u1V8YRJnr4Q
(Wish I Could) Hideaway,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=d7FQJ9VscNE
Born To Move,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=mXCJ7hpAGd0
Hey Tonight,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=A19My-9sDk8
It's Just A Thought,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=3fjZpIsaXs0
Molina,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=h5rETfmn-FM
Rude Awakening #2,Creedence Clearwater Revival,Pendulum,https://music.youtube.com/watch?v=72anomthjHE
Proud Mary,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=5hid10EgMXE
Down On The Corner,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=vrMvblpZFq0
Bad Moon Rising,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=wnYteCuvIF8
I Heard It Though The Grapevine,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=wCCfc2vAuDU
The Midnight Special,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=kNiUfwHJF6E
Have You Ever Seen The Rain,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=u1V8YRJnr4Q
Born On The Bayou,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=fcTQCNntGEs
Suzie Q,Creedence Clearwater Revival,Creedence Gold,https://music.youtube.com/watch?v=18kqUNG9mO4
Pagan Baby,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=pTDWCeCtyL0
Sailor's Lament,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=eE4jzym0n60
Chameleon,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=xPKUAA4FYW4
Have You Ever Seen the Rain,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=u1V8YRJnr4Q
(Wish I Could) Hideaway,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=d7FQJ9VscNE
Born to Move,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=mXCJ7hpAGd0
Hey Tonight,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=tk8ZRq7uzrk
It's Just a Thought,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=3fjZpIsaXs0
Molina,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=h5rETfmn-FM
Rude Awakening #2,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=72anomthjHE
Lookin' For A Reason,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=O7fDzFVOYik
Take It Like A Friend,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=smpCm36RnII
Need Someone To Hold,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=G_ZtATXmDxQ
Tearin' Up The Country,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=pnzLkYa6iiU
Someday Never Comes,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=Igbd3EEOHIs
What Are You Gonna Do?,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=5UzdIMtCIa4
Sail Away,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=NxnRi-UdE8k
Hello Mary Lou,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=A_yaFj0Lysc
Door To Door,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=6EIuUb5kV3M
Sweet Hitch-Hiker,Creedence Clearwater Revival,The Sounds of Creedence Clearwater Revival,https://music.youtube.com/watch?v=rHHEUyWJXhM
Lookin' For A Reason,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=O7fDzFVOYik
Take It Like A Friend,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=smpCm36RnII
Need Someone To Hold,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=G_ZtATXmDxQ
Tearin' Up The Country,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=pnzLkYa6iiU
Someday Never Comes,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=xVj7yW8M-tA
What Are You Gonna Do,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=5UzdIMtCIa4
Sail Away,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=NxnRi-UdE8k
Hello Mary Lou,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=A_yaFj0Lysc
Door To Door,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=6EIuUb5kV3M
Sweet Hitch-Hiker,Creedence Clearwater Revival,Mardi Gras,https://music.youtube.com/watch?v=rHHEUyWJXhM
Ramble Tamble,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=KxOJrSVL8g4
Before You Accuse Me (Take A Look At Yourself),Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=7DNacJhyR9s
Travelin' Band,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=ZXLqECpHW2o
Ooby Dooby,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=wyY4nvme_sc
Lookin' Out My Back Door,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=Aae_RHRptRg
Run Through The Jungle,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=akT_CddrZSo
Up Around The Bend,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=7sdGAn1sBfk
My Baby Left Me,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=T0996JsTpDk
Who'll Stop The Rain,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=VMJFWiZ-bOc
I Heard It Through The Grapevine,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=wCCfc2vAuDU
Long As I Can See The Light,Creedence Clearwater Revival,Cosmo's Factory,https://music.youtube.com/watch?v=BDfGblfOsZ4
Have You Ever Seen The Rain,Outliers,Have You Ever Seen The Rain,https://music.youtube.com/watch?v=RzI8yZ8GCOs
"Proud Mary (At The Royal Albert Hall / London, UK / April 14, 1970)",Creedence Clearwater Revival,"Proud Mary (At The Royal Albert Hall / London, UK / April 14, 1970)",https://music.youtube.com/watch?v=7F_ILRVJdes
"Fortunate Son (At The Royal Albert Hall / London, UK / April 14, 1970)",Creedence Clearwater Revival,Fortunate Son,https://music.youtube.com/watch?v=b0Upk41P7aw
"Bad Moon Rising (At The Royal Albert Hall / London, UK / April 14, 1970)",Creedence Clearwater Revival,"Bad Moon Rising (At The Royal Albert Hall / London, UK / April 14, 1970)",https://music.youtube.com/watch?v=wkqfPuQhW9I
Suzie Q (Mose N & MD Dj Remix),Creedence Clearwater Revival,Suzie Q (Mose N & MD Dj Remix),https://music.youtube.com/watch?v=4NC8XORA9wk
titulo,artistas,album,url
Don't Joke with Fire,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=J12bx2rZwCQ
Push It,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=91dL-pmKoE8
I Wanna Know (feat. Efti),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=cYGlNeedCqw
Work Work,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=fX8tQHs1tkk
Give Me Lovin,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=tyIdLr71JMg
Single Searching,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=IV6n96-GtzE
The One,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=AOjPfNNPFPA
Habibi (feat. Melissa),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=TjNUBOFapeo
Music in Me,Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=3X-MvY67N3o
Don't Joke with Fire (Alternative Mix),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=yRzPb35kC6M
Push It (Ragga Dub Mix),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=bPnNeR9s0VU
Work Work (Africa Recall Mix),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=AGfBiMxSy-0
Work Work (Moos Power Remix),Dr. Alban,Back to Basics,https://music.youtube.com/watch?v=2Zi_T4k-NO0
Because of You,Dr. Alban,Prescription,https://music.youtube.com/watch?v=4L6K8AYpQgA
What Do I Do,Dr. Alban,Prescription,https://music.youtube.com/watch?v=_tRTH3mavhw
I Like to Know,Dr. Alban,Prescription,https://music.youtube.com/watch?v=iemHFh5tBZs
Looking for Something,Dr. Alban,Prescription,https://music.youtube.com/watch?v=Reo5Laja3Lo
Beautiful Day,Dr. Alban,Prescription,https://music.youtube.com/watch?v=O6a6zzHvVbw
Talk About Love,Dr. Alban,Prescription,https://music.youtube.com/watch?v=C4EmtwYgeDQ
Rebel,Dr. Alban,Prescription,https://music.youtube.com/watch?v=IcTkas-IPKs
Born a Winner,Dr. Alban,Prescription,https://music.youtube.com/watch?v=jKi_VjZg6QI
Telephone Love,Dr. Alban,Prescription,https://music.youtube.com/watch?v=5y3l0GSenok
Get Up,Dr. Alban,Prescription,https://music.youtube.com/watch?v=Mk9bId8oNlE
Fuel 4 Love,Dr. Alban,Prescription,https://music.youtube.com/watch?v=7cEojoPuVpY
The Answer,Dr. Alban,Prescription,https://music.youtube.com/watch?v=GBsSCZ16jQo
It's My Life,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=oW0VovnyjPY
I Feel the Music,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=pk8LUjmq7sw
I Said It Once,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=FUgwZmM2NH0
One Love,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=1awOO_vqb7I
Proud! (To Be Afrikan),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=FXNutqo0NJw
Sweet Little Girl,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=bFLNkAhAQKQ
Away from Home,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=AnXB3Vcj7_A
Cash Money,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=b0In99kd4QM
So Long,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=B8mVpUrV-6g
Rock Steady,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=XaCSZeEQ090
Alabalaba (Woman'a'Sexy),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=4U3OR4rucZA
Let the Beat Go On (Short Version),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=oKs25yuV3_A
Go See the Dentist,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=4_xbuxRq1js
Hard to Choose,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=9nBLktqsdsw
Fire,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=uBF6WpFUB3c
Look Who's Talking (Short Version),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=iM5c0L5nqfs
Intro,Dr. Alban,I Believe,https://music.youtube.com/watch?v=XkM-RfzLEWA
Guess Who's Coming to Dinner (Radio Edit),Dr. Alban,I Believe,https://music.youtube.com/watch?v=yFnvWM3DHbU
Mr DJ (Tokapi Mix),Dr. Alban,I Believe,https://music.youtube.com/watch?v=C80HXNB6Nmc
Soon Come (feat. Freddie McGregor),Dr. Alban,I Believe,https://music.youtube.com/watch?v=KZkWaXh0ZPc
Feel the Rhythm,Dr. Alban,I Believe,https://music.youtube.com/watch?v=t7gP1Dq-Jfs
Enemies,Dr. Alban,I Believe,https://music.youtube.com/watch?v=pjpKbf5XHM8
Long Time Ago,Dr. Alban,I Believe,https://music.youtube.com/watch?v=cE9_2kFsBYs
I Believe,Dr. Alban,I Believe,https://music.youtube.com/watch?v=tTcru33olVw
Oh Baby (feat. Beenie Man),Dr. Alban,I Believe,https://music.youtube.com/watch?v=ubbOzF3qSwc
Show Me,Dr. Alban,I Believe,https://music.youtube.com/watch?v=OXZMJXydOLA
Mountains,Dr. Alban,I Believe,https://music.youtube.com/watch?v=01SRqwPco3U
Humpty Dumpty,Dr. Alban,I Believe,https://music.youtube.com/watch?v=zo8qrZnpT2c
Love Affair,Dr. Alban,I Believe,https://music.youtube.com/watch?v=HdKnvGHS_Ls
Honey Bunny,Dr. Alban,I Believe,https://music.youtube.com/watch?v=64OlNQ73MFE
Ain't No Stopping,Dr. Alban,I Believe,https://music.youtube.com/watch?v=TKIYGL6NTgU
Raggamuffin Girl,Dr. Alban,I Believe,https://music.youtube.com/watch?v=WF1G9WqG0a8
Oh Baby (Sly & Robbie Mix) (feat. Beenie Man),Dr. Alban,I Believe,https://music.youtube.com/watch?v=K5Dk3gj3ls0
Born in Africa (Radio Version),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=dBLr0PKjXDw
Riddle of Life,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=zknI1as8djQ
Alabalaba (Woman'a'Sexy),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=4U3OR4rucZA
Hallelujah Day,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=D3Wg_3i1qHo
Rock Steady,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=XaCSZeEQ090
I Feel the Music,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=pk8LUjmq7sw
Then I Fell in Love,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=pUPDSxWwbfY
I Said It Once,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=FUgwZmM2NH0
Rich Man / Poor Man,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=vCPDqO5xNJk
This Time I'm Free (Credibility Mix),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=-s8lehsPFDo
So Long,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=B8mVpUrV-6g
Feel Like Making Love,Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=UKb5BbdK5O8
Rock the Woman / Shake It (Todd Terry Mix),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=tg0m-0hogAY
This Time I'm Free (Todd Terry Remix Edit),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=N8lqaSE1aTo
Born in Africa (Pierre J's Radio Remix),Dr. Alban,Born in Africa,https://music.youtube.com/watch?v=qYoxkkJLNFc
Hard Pan Di Drums,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=aj_m8sSMBFk
Look Who's Talking (Short Version),Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=iM5c0L5nqfs
Free up Soweto,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=E5sQQCpqsWI
Away from Home,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=AnXB3Vcj7_A
Gimme Dat Lovin,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=s1ogFPjyV0w
Let the Beat Go On (Short Version),Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=oKs25yuV3_A
Fire,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=tqtXVdm6q4U
Home Sweet Home,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=3KgVF79mKbA
Go See the Dentist,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=bzEoz6Hwd_g
Sweet Little Girl,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=VjBjCifzY0Y
Plastic Smile,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=ZnruUYj-7zI
Awillawillawillahey,Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=acm3R2iUCoI
Look Who's Talking (Stone's Radio),Dr. Alban,Look Who's Talking,https://music.youtube.com/watch?v=zwUxJ6Mf4Rs
Introduction,Dr. Alban,One Love,https://music.youtube.com/watch?v=8oFrqY0qWQg
It's My Life,Dr. Alban,One Love,https://music.youtube.com/watch?v=oW0VovnyjPY
Sing Hallelujah,Dr. Alban,One Love,https://music.youtube.com/watch?v=M8gqaOp65UI
Groove Machine 4,Dr. Alban,One Love,https://music.youtube.com/watch?v=eagzqh6XaLI
Reggae Gone Ragga,Dr. Alban,One Love,https://music.youtube.com/watch?v=-EdoPb7yc9I
Cash Money,Dr. Alban,One Love,https://music.youtube.com/watch?v=b0In99kd4QM
One Love,Dr. Alban,One Love,https://music.youtube.com/watch?v=yqghpxGzyaQ
Om We Rembwe Ike,Dr. Alban,One Love,https://music.youtube.com/watch?v=vO_bb_dzSY4
Groove Machine 5,Dr. Alban,One Love,https://music.youtube.com/watch?v=iFRKIVwQ7u4
Mata Oh a Eh,Dr. Alban,One Love,https://music.youtube.com/watch?v=FFXUNGXDHoY
Roll Down Di Rubber Man,Dr. Alban,One Love,https://music.youtube.com/watch?v=UU54rlzHAlo
It's My Life (Club Edit),Dr. Alban,One Love,https://music.youtube.com/watch?v=_VZL3dJXn00
Introduction,Dr. Alban,One Love,https://music.youtube.com/watch?v=8oFrqY0qWQg
It's My Life,Dr. Alban,One Love,https://music.youtube.com/watch?v=oW0VovnyjPY
One Love,Dr. Alban,One Love,https://music.youtube.com/watch?v=1awOO_vqb7I
Sing Hallelujah!,Dr. Alban,One Love,https://music.youtube.com/watch?v=pKxJca7LLNM
Mata Oh a Eh,Dr. Alban,One Love,https://music.youtube.com/watch?v=FFXUNGXDHoY
Reggae Gone Ragga,Dr. Alban,One Love,https://music.youtube.com/watch?v=-EdoPb7yc9I
Om We Rembwe Ike,Dr. Alban,One Love,https://music.youtube.com/watch?v=vO_bb_dzSY4
Hard to Choose,Dr. Alban,One Love,https://music.youtube.com/watch?v=9nBLktqsdsw
Cash Money,Dr. Alban,One Love,https://music.youtube.com/watch?v=b0In99kd4QM
Roll Down Di Rubber Man,Dr. Alban,One Love,https://music.youtube.com/watch?v=UU54rlzHAlo
It's My Life (Remix),Dr. Alban,One Love,https://music.youtube.com/watch?v=5kwSnFuRGg0
One Love (Remix),Dr. Alban,One Love,https://music.youtube.com/watch?v=OIOf4nuMbgk
The Alban Prelude,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=N8OORiLmsA8
U & Mi,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=bSu4uboRpf4
No Coke,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=4uPDfuC3Jck
Sweet Reggae Music,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=pg_gGI8NclE
Hello Afrika,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=A3I8BISQfWc
Stop the Pollution,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=t-7l46MHJWo
Our Father,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=8PTrTFJleHc
Proud! (To Be Afrikan),Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=FXNutqo0NJw
Groove Machine II,Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=GQwUnNAKvZ8
U & Mi Rmx 91 (RMX 91),Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=BX7jtGzKx-s
No Coke (Remix),Dr. Alban,Hello Afrika,https://music.youtube.com/watch?v=tFt3caaOjCc
Loverboy (Promostella Radio Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=p-bO3C5aLUs
Loverboy (Promostella Extended Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=aa6zX-DxCYc
Loverboy (Andalo Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=cJiqcYRwFW0
Loverboy (Dash Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=ptHFiaZMO4o
Loverboy (Erick Decks Remix Radio Edit),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=K8YN9WpeoNA
Loverboy (Erick Decks Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=rWTY6HYqBCk
Loverboy (Erick Decks Remix Instrumental),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=mMOXKJpY5TE
Loverboy (Hewie Remix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=gGFtXPhkdQM
Loverboy (Hewie Remix Instrumental),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=FRy7N3Xj2vU
Loverboy (Extended Original Mix),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=Dp0AYX0WKwg
Loverboy (Instrumental Radio Edit),Dr. Alban,Loverboy (Remixes),https://music.youtube.com/watch?v=URRglRsFJMo
Legender (Fra musicalen: What is Love),Chief 1,Legender (Fra musicalen: What is Love),https://music.youtube.com/watch?v=oMMcWZYl33A
Hello Afrika,Dr. Alban,Roots,https://music.youtube.com/watch?v=A3I8BISQfWc
No Coke,Dr. Alban,Roots,https://music.youtube.com/watch?v=4uPDfuC3Jck
Hallelujah Day,Dr. Alban,Roots,https://music.youtube.com/watch?v=D3Wg_3i1qHo
Born in Africa (Radio Version),Dr. Alban,Roots,https://music.youtube.com/watch?v=dBLr0PKjXDw
No Coke (Sped Up Version),Dr. Alban,Roots,https://music.youtube.com/watch?v=GZBmfHRiyzo
One Love,Dr. Alban,Love Is All,https://music.youtube.com/watch?v=xrCRQofUuIY
Sing Hallelujah,Dr. Alban,Love Is All,https://music.youtube.com/watch?v=Ipvi486WFPs
U & Mi,Dr. Alban,Love Is All,https://music.youtube.com/watch?v=bSu4uboRpf4
Reggae Gone Ragga,Dr. Alban,Love Is All,https://music.youtube.com/watch?v=-EdoPb7yc9I
Sing Hallelujah! (Sped Up Version),Dr. Alban,Love Is All,https://music.youtube.com/watch?v=rc_Z_hoe4Q8
It's My Life,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=oW0VovnyjPY
This Time I'm Free (Credibility Mix),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=-s8lehsPFDo
I Feel the Music,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=pk8LUjmq7sw
Mata Oh a Eh,Dr. Alban,It's My Life,https://music.youtube.com/watch?v=FFXUNGXDHoY
It's My Life (Sped Up Version),Dr. Alban,It's My Life,https://music.youtube.com/watch?v=8PCL3f0ttxk
Holiday,De Vet Du,Holiday,https://music.youtube.com/watch?v=wwmu_5gBttE
‎Sing Hallelujah,Rebecca & Fiona,‎Sing Hallelujah,https://music.youtube.com/watch?v=rklwzeJnLQk
Sing Hallelujah (MC Alban version),Rebecca & Fiona,‎Sing Hallelujah,https://music.youtube.com/watch?v=rklwzeJnLQk
Sing Hallelujah (Das Herz-Style version),Rebecca & Fiona,‎Sing Hallelujah,https://music.youtube.com/watch?v=pTrOpkkO5Fc
Life Is Now (feat. Elize Ryd),Basic Element,Life Is Now (feat. Elize Ryd),https://music.youtube.com/watch?v=9s6wMnRms7E
Life Is Now [Extended Mix] (feat. Elize Ryd),Basic Element,Life Is Now (feat. Elize Ryd),https://music.youtube.com/watch?v=9s6wMnRms7E
CHANGE (I Have a Dream),Dr. Alban,CHANGE (I Have a Dream),https://music.youtube.com/watch?v=CzFYWaMmcLo
Moving On (feat. Admiral C4C & Lian Ross),Dr. Alban,Moving On (feat. Admiral C4C & Lian Ross),https://music.youtube.com/watch?v=I73jv_sL0Qs
Elmoped,Dr. Alban,Elmoped,https://music.youtube.com/watch?v=jAIxBMbS8t8
titulo,artistas,album,url
I Just Want to Celebrate,Rare Earth,"Ontario Motor Speedway, California, April '74",https://music.youtube.com/watch?v=HTbJMO5TX-s
"Hey, Big Brother",Rare Earth,"Ontario Motor Speedway, California, April '74",https://music.youtube.com/watch?v=N-suAW_aXSo
Keep Your Head to the Sky,"Earth, Wind & Fire","Ontario Motor Speedway, California, April '74",https://music.youtube.com/watch?v=HoE2EYu147U
